customer_id,connected_banks,total_balance,total_loans,total_credit_card_balance,total_bnpl_balance,total_monthly_commitments,total_income,debt_to_income_ratio,credit_utilization,financial_stability_score,default_probability,risk_level,recommendation,explainable_reason
CUS007143,2,576044.15,0.0,0.0,0.0,0.0,20808.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007144,1,13873.17,0.0,0.0,0.0,0.0,9256.0,0.0,0.0,88.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007145,4,764110.66,0.0,0.0,0.0,0.0,23052.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007146,2,123346.58,9788.87,20046.9,104.4,1152.92,10481.0,0.11,0.6376,96.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007147,4,503505.37,166455.33,0.0,0.0,3026.46,18068.0,0.1675,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007148,2,427050.62,0.0,6685.7,51.68,116.28,13128.0,0.0089,0.1698,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007149,2,608680.58,165663.54,0.0,0.0,3380.89,23257.0,0.1454,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007150,4,155548.28,80670.65,0.0,0.0,7226.89,8770.0,0.824,0.0,66.0,0.45,High,Reject,High Debt-to-Income Ratio
CUS007151,1,206398.41,0.0,0.0,0.0,0.0,16551.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007152,5,1002600.57,0.0,0.0,0.0,0.0,14526.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007153,4,1271079.27,0.0,0.0,0.0,0.0,33596.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007154,5,2011897.63,0.0,0.0,0.0,0.0,23602.0,0.0,,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007155,4,1313767.54,1913268.02,0.0,0.0,31887.8,46811.0,0.6812,0.0,83.0,0.3,Medium,Manual Review,High Debt-to-Income Ratio | Multiple Active Loans
CUS007156,2,270272.17,26425.78,47879.9,0.0,3483.56,24865.0,0.1401,0.6419,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007157,2,194452.93,0.0,0.0,0.0,0.0,22749.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007158,1,90927.9,0.0,0.0,1121.58,65.98,19423.0,0.0034,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007159,2,401215.96,0.0,5407.65,758.97,157.8,30189.0,0.0052,0.0597,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007160,2,1174859.54,0.0,0.0,1211.84,21.64,32522.0,0.0007,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007161,4,612517.17,0.0,0.0,0.0,0.0,18905.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007162,2,291150.99,98476.8,0.0,4521.58,19817.68,10405.0,1.9046,0.0,61.0,0.5,High,Reject,High Debt-to-Income Ratio | High BNPL Exposure
CUS007163,1,29312.51,0.0,31419.23,0.0,4488.46,21822.0,0.2057,0.4799,90.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007164,1,113423.49,198227.69,0.0,1295.07,18127.5,50597.0,0.3583,0.0,85.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007165,4,43952.92,0.0,0.0,361.86,9.78,746.0,0.0131,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS007166,1,67664.8,204287.26,0.0,0.0,12767.95,26649.0,0.4791,0.0,85.0,0.12,Low,Approve,Excellent Repayment Capacity
CUS007167,2,404246.24,0.0,0.0,0.0,0.0,8927.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007168,1,22536.29,0.0,0.0,0.0,0.0,13365.0,0.0,0.0,88.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007169,2,511665.64,142827.62,0.0,0.0,2644.96,20464.0,0.1292,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007170,4,689573.66,0.0,0.0,0.0,0.0,12118.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007171,1,-486.06,26849.27,10006.82,0.0,636.3,9098.0,0.0699,0.3666,68.0,0.2,Medium,Manual Review,Low Average Balance
CUS007172,5,733766.14,11580.61,15806.25,0.0,1318.02,13154.0,0.1002,0.4005,96.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007173,2,655236.69,0.0,24951.9,863.87,482.7,31323.0,0.0154,0.2655,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007174,4,339300.07,113239.21,7602.93,0.0,4248.56,9445.0,0.4498,0.2683,91.0,0.12,Low,Approve,Excellent Repayment Capacity
CUS007175,1,145645.83,0.0,43371.07,873.57,1648.42,23464.0,0.0703,0.6161,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007176,1,117193.9,41809.68,0.0,0.0,746.6,9242.0,0.0808,0.0,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007177,5,453968.96,28252.58,0.0,0.0,576.58,9431.0,0.0611,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007178,5,825184.1,88695.43,0.0,37.76,3582.62,13097.0,0.2735,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007179,4,426969.73,0.0,0.0,0.0,0.0,9263.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007180,5,2344157.79,0.0,0.0,0.0,0.0,24369.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007181,2,226593.82,22980.83,0.0,0.0,5745.21,11310.0,0.508,0.0,86.0,0.12,Medium,Manual Review,Excellent Repayment Capacity
CUS007182,5,471615.2,0.0,0.0,0.0,0.0,13448.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007183,3,448609.99,25688.66,0.0,1536.22,706.74,24106.0,0.0293,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007184,5,2161536.3,0.0,0.0,0.0,0.0,27616.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007185,2,52226.82,75861.1,0.0,0.0,2349.92,6710.0,0.3502,0.0,83.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS007186,2,124227.5,85247.8,0.0,0.0,3457.18,10450.0,0.3308,0.0,,0.05,Low,Approve,Excellent Repayment Capacity
CUS007187,3,921300.64,0.0,0.0,0.0,0.0,23387.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007188,5,815475.92,26631.32,0.0,854.98,526.39,14663.0,0.0359,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007189,4,1040546.95,0.0,0.0,0.0,0.0,14573.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007190,5,719348.16,0.0,0.0,0.0,0.0,6676.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS007191,3,304081.62,79313.77,0.0,0.0,2332.76,17252.0,0.1352,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007192,1,67102.48,0.0,0.0,774.42,59.57,18070.0,0.0033,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007193,1,108507.42,263000.73,3147.34,0.0,10216.94,23706.0,0.431,0.0443,95.0,0.12,Low,Approve,Excellent Repayment Capacity
CUS007194,2,70250.98,0.0,0.0,0.0,0.0,7915.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS007195,5,1141170.15,211352.03,0.0,0.0,3842.76,19608.0,0.196,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007196,5,935098.62,0.0,0.0,0.0,0.0,11736.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007197,2,280135.39,9067.19,0.0,1661.9,205.7,34807.0,0.0059,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007198,2,755307.03,545787.07,0.0,0.0,25989.86,26335.0,0.9869,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS007199,1,21427.1,46550.76,0.0,495.96,1163.16,4898.0,0.2375,0.0,90.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS007200,5,1036913.27,155053.12,0.0,0.0,31010.62,23035.0,1.3462,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio
CUS007201,2,881249.73,0.0,0.0,0.0,0.0,30113.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007202,5,699500.49,0.0,0.0,0.0,0.0,13544.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007203,2,205438.0,6990.63,0.0,2034.21,901.6,5388.0,0.1673,0.0,93.0,0.1,Low,Approve,High BNPL Exposure
CUS007204,4,168200.61,22450.22,0.0,2024.57,915.14,5000.0,0.183,0.0,93.0,0.1,Low,Approve,High BNPL Exposure
CUS007205,1,72546.58,0.0,65836.03,0.0,1371.58,48052.0,0.0285,0.4567,90.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007206,2,358854.32,9222.06,0.0,870.25,219.9,10142.0,0.0217,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007207,5,1539184.82,0.0,23698.2,0.0,1121.72,21212.0,0.0529,0.3724,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007208,2,107428.49,0.0,0.0,0.0,0.0,13807.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007209,1,51212.96,0.0,0.0,341.05,8.12,6438.0,0.0013,0.0,90.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS007210,2,517593.65,0.0,0.0,0.0,0.0,9628.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007211,5,38935.32,0.0,0.0,0.0,0.0,1275.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS007212,2,103687.55,0.0,0.0,0.0,0.0,18088.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007213,4,681356.41,0.0,0.0,0.0,0.0,9256.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007214,2,280718.2,106520.09,0.0,0.0,2379.64,10079.0,0.2361,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007215,1,318869.88,0.0,21105.69,616.56,917.64,26341.0,0.0348,0.2671,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007216,2,146720.86,0.0,0.0,1526.45,25.44,12073.0,0.0021,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007217,4,412772.01,0.0,0.0,0.0,0.0,19491.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007218,4,2237481.3,0.0,0.0,0.0,0.0,33573.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007219,3,1086180.48,0.0,4019.7,186.77,75.75,19113.0,0.004,0.0701,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007220,4,89964.54,0.0,0.0,0.0,0.0,1588.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS007221,2,374997.86,0.0,0.0,0.0,0.0,32017.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007222,3,693173.88,1601281.21,0.0,0.0,55425.41,29129.0,1.9028,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS007223,5,239187.79,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS007224,2,426550.78,95249.93,0.0,187.11,5348.4,21118.0,0.2533,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007225,1,49165.95,0.0,0.0,0.0,0.0,14900.0,0.0,0.0,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007226,4,2665370.74,0.0,0.0,0.0,0.0,57011.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007227,5,1247452.27,157515.41,0.0,0.0,3841.84,14568.0,0.2637,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007228,1,562637.54,1749522.72,18526.38,410.03,66352.35,25589.0,2.593,0.2413,70.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS007229,2,372478.88,0.0,0.0,0.0,0.0,11225.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007230,3,315384.77,0.0,0.0,1518.85,60.75,25850.0,0.0024,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007231,3,1271430.42,248435.09,0.0,851.9,5423.78,30141.0,0.1799,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007232,5,925332.7,679158.21,0.0,663.05,21226.44,17856.0,1.1888,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS007233,1,118652.73,1261460.35,11638.03,0.0,28355.73,29850.0,0.9499,0.13,70.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS007234,5,1338017.21,0.0,0.0,0.0,0.0,25106.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007235,4,517047.77,0.0,0.0,0.0,0.0,9709.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007236,1,16232.66,0.0,11711.29,0.0,616.38,8133.0,0.0758,0.48,83.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007237,3,105981.0,0.0,0.0,0.0,0.0,16160.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007238,2,1161171.63,151114.44,0.0,885.87,20984.68,30196.0,0.6949,0.0,83.0,0.3,Medium,Manual Review,High Debt-to-Income Ratio
CUS007239,5,46711.92,0.0,37.21,3051.81,149.05,640.0,0.2329,0.0194,88.0,0.2,Medium,Manual Review,High BNPL Exposure
CUS007240,4,4414420.18,0.0,0.0,0.0,0.0,48491.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007241,5,1035748.16,290183.85,0.0,3591.81,12687.12,24106.0,0.5263,0.0,88.0,0.17,Medium,Manual Review,Multiple Active Loans | High BNPL Exposure
CUS007242,1,205785.77,0.0,0.0,0.0,0.0,29661.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007243,3,863124.42,0.0,0.0,0.0,0.0,13198.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007244,1,32561.76,0.0,0.0,0.0,0.0,10442.0,0.0,0.0,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007245,4,1441293.19,36576.72,0.0,112.25,1254.4,28060.0,0.0447,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007246,1,249369.77,83225.56,0.0,0.0,5268.77,11521.0,0.4573,0.0,88.0,0.12,Low,Approve,Excellent Repayment Capacity
CUS007247,1,33688.82,0.0,0.0,0.0,0.0,13120.0,0.0,0.0,88.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007248,2,242757.47,0.0,0.0,0.0,0.0,7700.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS007249,3,1286701.76,0.0,0.0,0.0,0.0,26095.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007250,1,79871.68,0.0,0.0,464.59,20.2,15894.0,0.0013,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007251,5,1429823.54,131768.06,0.0,0.0,2635.36,15206.0,0.1733,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007252,5,148538.39,0.0,0.0,0.0,0.0,2264.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS007253,2,15500.25,0.0,0.0,0.0,0.0,2979.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS007254,1,2366.16,0.0,0.0,1576.98,81.11,959.0,0.0846,0.0,80.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS007255,5,898884.46,81669.58,10975.43,0.0,2159.71,7395.0,0.2921,0.4947,88.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS007256,3,3020777.69,0.0,56621.68,0.0,3227.72,49902.0,0.0647,0.3782,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007257,1,30503.45,18245.18,22867.64,0.0,1936.04,21114.0,0.0917,0.361,90.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007258,2,398216.61,0.0,0.0,0.0,0.0,21640.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007259,5,1611301.53,0.0,0.0,0.0,0.0,23661.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007260,4,1944902.9,413426.48,0.0,0.0,8106.4,28100.0,0.2885,0.0,100.0,0.05,Low,Approve,Multiple Active Loans
CUS007261,2,237890.16,0.0,0.0,0.0,0.0,26087.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007262,3,1062943.48,0.0,0.0,0.0,0.0,15967.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007263,1,161933.79,4428.87,56182.87,0.0,2011.15,32813.0,0.0613,0.5707,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007264,5,1220847.46,43916.28,0.0,1273.19,9247.77,14225.0,0.6501,0.0,76.0,0.3,Medium,Manual Review,High Debt-to-Income Ratio
CUS007265,2,55805.6,0.0,0.0,0.0,0.0,8222.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007266,3,1685376.75,0.0,0.0,0.0,0.0,30965.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007267,5,1777321.98,0.0,0.0,0.0,0.0,33431.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007268,5,4243155.32,3815098.49,0.0,0.0,84526.3,42938.0,1.9686,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS007269,5,298831.14,20550.35,1013.32,266.07,4611.14,4417.0,1.044,0.0765,58.0,0.55,High,Reject,High Debt-to-Income Ratio
CUS007270,5,123246.18,0.0,0.0,0.0,0.0,1394.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS007271,5,54740.15,5020.54,0.0,0.0,109.14,992.0,0.11,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS007272,4,2543.94,0.0,0.0,0.0,0.0,132.0,0.0,0.0,,0.15,Low,Approve,Excellent Repayment Capacity
CUS007273,5,1318914.87,138305.05,0.0,3324.44,2697.37,22982.0,0.1174,0.0,100.0,0.1,Low,Approve,High BNPL Exposure
CUS007274,3,1769656.76,0.0,0.0,0.0,0.0,27939.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007275,3,4322001.25,0.0,0.0,0.0,0.0,51796.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007276,5,313372.14,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS007277,5,1329381.1,29843.68,0.0,1891.77,697.41,25300.0,0.0276,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007278,5,1244173.04,0.0,0.0,0.0,0.0,22395.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007279,4,1708284.65,0.0,0.0,0.0,0.0,34602.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007280,4,1083212.09,609455.65,0.0,5774.35,30662.49,18842.0,1.6273,0.0,68.0,0.5,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS007281,2,483819.06,0.0,0.0,0.0,0.0,22690.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007282,5,1178748.14,0.0,30768.73,0.0,2564.06,15323.0,0.1673,0.6693,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007283,3,14744.92,0.0,0.0,140.68,2.56,242.0,0.0106,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS007284,1,107169.24,2105915.47,15036.44,0.0,43395.55,23671.0,1.8333,0.2117,70.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS007285,5,179192.02,0.0,0.0,0.0,0.0,2864.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS007286,3,370640.25,0.0,0.0,0.0,0.0,15135.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007287,3,1501594.84,107487.6,0.0,804.18,10773.13,25633.0,0.4203,0.0,98.0,0.12,Low,Approve,Excellent Repayment Capacity
CUS007288,1,557609.62,0.0,0.0,0.0,0.0,55993.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007289,1,50150.04,620929.0,0.0,0.0,12268.69,19630.0,0.625,0.0,70.0,0.3,Medium,Manual Review,High Debt-to-Income Ratio | Multiple Active Loans
CUS007290,2,334025.13,0.0,9768.66,774.61,1019.9,11230.0,0.0908,0.29,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007291,3,218117.9,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS007292,4,388572.69,0.0,0.0,0.0,0.0,6980.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS007293,4,3312609.51,272561.35,0.0,2656.5,5415.99,51565.0,0.105,0.0,100.0,0.05,Low,Approve,High BNPL Exposure
CUS007294,5,1384620.69,1139047.26,15222.11,0.0,66204.59,29876.0,2.216,0.1698,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS007295,1,115966.87,0.0,32584.09,0.0,814.6,26311.0,0.031,0.4128,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007296,5,1057858.49,0.0,0.0,0.0,0.0,10261.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007297,5,527699.07,0.0,0.0,6269.81,312.15,7459.0,0.0418,0.0,88.0,0.15,Low,Approve,High BNPL Exposure
CUS007298,4,180294.96,0.0,0.0,0.0,0.0,4186.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS007299,4,1000123.33,2345310.62,0.0,0.0,66748.62,22795.0,2.9282,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS007300,2,326863.22,0.0,0.0,528.13,9.78,7146.0,0.0014,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS007301,2,173574.32,0.0,0.0,0.0,0.0,22335.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007302,2,341827.43,0.0,0.0,0.0,0.0,17807.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007303,1,43346.23,0.0,0.0,0.0,0.0,9295.0,0.0,0.0,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007304,1,480030.87,0.0,0.0,0.0,0.0,22269.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007305,1,177717.6,85564.95,0.0,0.0,3720.22,21278.0,0.1748,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007306,2,1282348.5,0.0,0.0,3528.21,88.82,26759.0,0.0033,0.0,100.0,0.1,Low,Approve,High BNPL Exposure
CUS007307,3,1171164.6,86313.89,0.0,0.0,9590.43,33653.0,0.285,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007308,5,1092434.81,0.0,0.0,0.0,0.0,16945.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007309,2,321831.05,11606.14,0.0,0.0,276.34,23480.0,0.0118,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007310,5,5289954.1,0.0,0.0,109.71,6.09,57119.0,0.0001,,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007311,5,1402233.58,25625.48,1416.68,0.0,759.46,13764.0,0.0552,0.0343,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007312,2,1088175.18,19098.65,0.0,1313.17,365.77,19904.0,0.0184,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007313,3,669774.96,1549406.5,0.0,0.0,0.0,29323.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007314,4,1854976.58,0.0,0.0,1214.74,86.77,21954.0,0.004,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007315,1,225713.57,239180.06,13030.17,1485.38,8524.65,21686.0,0.3931,0.2003,95.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007316,5,632234.81,24977.17,0.0,1252.18,4413.3,22282.0,0.1981,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007317,4,1492080.22,358461.68,39777.91,0.0,90301.25,30563.0,2.9546,0.4338,68.0,0.45,High,Reject,High Debt-to-Income Ratio
CUS007318,5,1636847.19,850331.55,5964.24,1862.31,28541.4,24647.0,1.158,0.0807,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS007319,3,624425.54,39817.45,0.0,0.0,13272.48,15471.0,0.8579,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio
CUS007320,3,641659.67,0.0,0.0,0.0,0.0,12511.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007321,4,1317535.81,0.0,0.0,0.0,0.0,24308.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007322,1,35676.69,0.0,0.0,0.0,0.0,7210.0,0.0,0.0,90.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS007323,2,127638.83,0.0,0.0,0.0,0.0,15810.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007324,2,248111.9,0.0,0.0,0.0,0.0,21947.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007325,2,114210.59,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS007326,2,336475.05,290751.59,0.0,0.0,8934.12,16017.0,0.5578,0.0,93.0,0.12,Medium,Manual Review,Multiple Active Loans
CUS007327,1,108658.53,361793.74,0.0,1270.25,30180.46,28178.0,1.0711,0.0,70.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS007328,5,433141.58,94154.48,0.0,0.0,10461.61,5000.0,2.0923,0.0,58.0,0.5,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS007329,3,439742.06,0.0,0.0,0.0,0.0,15896.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007330,5,486309.97,0.0,0.0,0.0,0.0,5709.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS007331,3,743182.89,0.0,0.0,0.0,0.0,22218.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS007332,4,1140593.31,98445.74,0.0,938.31,4235.95,27906.0,0.1518,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
